Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Reason for cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating
2/26/2025,3:39:43,CNR6285217588,Success,CUST923297,Prime Sedan,Malleshwaram,Vasanth Nagar,4.6,8.32,0,,0,,0,,630,6.99,3.9,4.1
2/26/2025,0:15:49,CNR6771463089,Success,CUST413412,eBike,Richmond Town,HSR Layout,2.57,13.46,0,,0,,0,,406,16.17,4.9,4
2/21/2025,22:13:35,CNR4128702028,Success,CUST624725,Mini,Vijayanagar,Bommasandra,4.29,12.39,0,,0,,0,,450,4.94,5,4.5
2/2/2025,23:14:02,CNR9626382652,Cancelled by Customer,CUST654230,Prime Plus,Jayanagar,RT Nagar,0,0,1,Wrong Address,0,,0,,0,0,0,0
2/19/2025,12:57:08,CNR3895979158,Cancelled by Driver,CUST524314,Auto,Jakkur,Kengeri,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/8/2025,7:39:29,CNR3008931602,Success,CUST435601,Prime SUV,Banashankari,Malleshwaram,9.3,6.47,0,,0,,0,,293,16.53,3.9,3.5
2/11/2025,13:24:30,CNR1832008561,Success,CUST819943,Bike,Indiranagar,Vijayanagar,6.18,10.34,0,,0,,0,,408,8.96,3.6,3.9
2/13/2025,7:22:24,CNR3082401505,Success,CUST684280,Prime Sedan,Vijayanagar,Basaveshwaranagar,7.07,9.91,0,,0,,0,,419,11.36,4.5,4.1
2/9/2025,3:31:17,CNR8464130165,Success,CUST124162,Prime Plus,Basaveshwaranagar,Kengeri,9.15,14.88,0,,0,,0,,837,17.32,4,4.8
2/10/2025,15:07:05,CNR2949355810,Success,CUST675549,Mini,JP Nagar,Koramangala,4.87,14.09,0,,0,,0,,555,16.82,4.1,4.5
2/6/2025,6:35:52,CNR7550590560,Cancelled by Driver,CUST397001,eBike,Kadubeesanahalli,Kaggadasapura,0,0,0,,1,More than permitted people in there,0,,0,0,0,0
2/22/2025,1:47:51,CNR7637029925,Success,CUST941822,Prime SUV,Domlur,Koramangala,6.48,3.56,0,,0,,0,,178,20.02,4.4,4.9
2/16/2025,14:49:13,CNR9647094013,Success,CUST989195,Mini,HBR Layout,Hennur,2.33,5.48,0,,0,,0,,113,17.95,4,4.1
2/15/2025,1:26:09,CNR2052199785,Success,CUST589243,Prime Plus,Frazer Town,Vijayanagar,5.36,13.84,0,,0,,0,,387,27.72,4.6,3.7
2/7/2025,19:55:06,CNR4280116065,Cancelled by Driver,CUST804672,Prime Plus,Whitefield,Bannerghatta Road,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/6/2025,5:29:58,CNR4505422248,Success,CUST687740,Prime Plus,Rajajinagar,Frazer Town,8.23,4.12,0,,0,,0,,350,12.45,4.1,4.1
2/22/2025,4:47:20,CNR7954073190,Success,CUST249225,Mini,Jakkur,Vasanth Nagar,4.36,6.84,0,,0,,0,,280,23.22,4.4,4.1
2/21/2025,8:24:02,CNR3338288264,Incomplete,CUST292420,Prime Plus,Bommasandra,Indiranagar,0,0,0,,0,,1,Vehicle Breakdown,0,0,0,0
2/3/2025,22:45:16,CNR6860562982,Success,CUST291464,Bike,Yelahanka,Whitefield,7.38,4.54,0,,0,,0,,874,13.45,4,3.8
2/25/2025,11:45:46,CNR5494767949,Success,CUST310124,Prime Plus,Vijayanagar,HBR Layout,6.34,8.62,0,,0,,0,,489,20.94,4.1,4.3
2/3/2025,15:14:06,CNR4016286452,Cancelled by Driver,CUST888839,Prime Plus,Vijayanagar,Hebbal,0,0,0,,1,The customer was coughing/sick,0,,0,0,0,0
2/21/2025,18:55:51,CNR3828140564,Success,CUST888917,eBike,HBR Layout,MG Road,6.82,10.31,0,,0,,0,,202,28.82,3.6,4.7
2/24/2025,16:55:49,CNR9790519493,Success,CUST899741,Prime Sedan,Hulimavu,Bommanahalli,4.83,3.28,0,,0,,0,,328,3.31,4.6,4.1
2/2/2025,4:50:02,CNR9101261071,Success,CUST928055,Prime Plus,HBR Layout,Banaswadi,3.96,14.2,0,,0,,0,,262,6.78,4.3,4.2
2/27/2025,10:08:30,CNR1271964263,Success,CUST261870,Prime SUV,Nagawara,Lavelle Road,3.49,14.1,0,,0,,0,,347,11.51,4.6,4.9
2/3/2025,4:24:23,CNR7321209162,Success,CUST126853,Bike,Kanakapura Road,Bommanahalli,7.3,4.7,0,,0,,0,,109,19.03,4.4,4.6
2/20/2025,19:39:50,CNR2403669496,Cancelled by Driver,CUST409336,Prime Sedan,Kadubeesanahalli,Koramangala,0,0,0,,1,More than permitted people in there,0,,0,0,0,0
2/1/2025,16:37:55,CNR9326241000,Success,CUST883487,eBike,Kammanahalli,Basaveshwaranagar,6.92,3.61,0,,0,,0,,137,26.67,3.9,4.3
2/6/2025,1:44:19,CNR6639903072,Success,CUST842132,Prime Plus,Bommasandra,Bommasandra,3.99,12.62,0,,0,,0,,229,23.13,4.9,4.8
2/21/2025,23:35:46,CNR4244820945,Cancelled by Customer,CUST837149,Bike,Kammanahalli,Kadubeesanahalli,0,0,1,AC is not working,0,,0,,0,0,0,0
2/20/2025,14:52:47,CNR8102380620,Success,CUST315593,eBike,Girinagar,Kengeri,8.79,14.86,0,,0,,0,,935,6.18,4.5,4.3
2/3/2025,4:10:08,CNR3356262389,Success,CUST377746,Prime Sedan,Vasanth Nagar,Cunningham Road,9.35,8.33,0,,0,,0,,261,10.74,4.2,4.4
2/22/2025,10:10:59,CNR4655917121,Success,CUST491470,Mini,Bommasandra,Banaswadi,4.34,4.85,0,,0,,0,,403,21.78,4.7,4.5
2/18/2025,8:20:05,CNR2624138569,Success,CUST626401,Prime SUV,Lavelle Road,Jayanagar,5.25,14.32,0,,0,,0,,713,13.37,5,4.4
2/1/2025,16:31:48,CNR4288444155,Cancelled by Driver,CUST363661,Prime Sedan,Hennur,Kanakapura Road,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/6/2025,5:40:31,CNR1002374950,Success,CUST266101,Prime Sedan,Koramangala,Whitefield,6.36,14.19,0,,0,,0,,755,12.52,3.8,4.2
2/28/2025,18:47:18,CNR4968707122,Success,CUST524883,Mini,Frazer Town,Hennur,5.67,13.18,0,,0,,0,,432,19.73,4.1,4.4
2/7/2025,18:05:15,CNR2139107407,Success,CUST564136,Bike,Shivajinagar,Kengeri,9.12,8.34,0,,0,,0,,773,3.01,4.5,4.6
2/9/2025,12:15:27,CNR1393497468,Success,CUST330029,Bike,Ulsoor,Sadashivanagar,7.49,8.36,0,,0,,0,,760,27.47,4.7,4.7
2/16/2025,15:49:02,CNR5636297599,Cancelled by Driver,CUST712025,Mini,Sarjapur,Electronic City,0,0,0,,1,The customer was coughing/sick,0,,0,0,0,0
2/14/2025,1:21:22,CNR1235248696,Success,CUST483609,Auto,Electronic City,Marathahalli,5.81,9.5,0,,0,,0,,499,5.04,4.9,4
2/14/2025,4:08:11,CNR4852908950,Success,CUST657559,Auto,Richmond Town,Indiranagar,4.29,11.34,0,,0,,0,,512,2.43,4.6,4.8
2/21/2025,13:44:05,CNR7865795808,Success,CUST819870,Prime Plus,Frazer Town,Lavelle Road,2.69,6.02,0,,0,,0,,110,29.61,3.7,4.8
2/14/2025,3:34:31,CNR9214856326,Success,CUST645955,Prime SUV,Electronic City,Girinagar,6.27,12.95,0,,0,,0,,183,14.49,4.7,4.6
2/28/2025,16:06:40,CNR8593734645,Cancelled by Driver,CUST787170,Bike,Bommanahalli,Hulimavu,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/3/2025,4:36:12,CNR2420781585,Success,CUST557552,Prime Plus,Banashankari,Kanakapura Road,9.77,9.21,0,,0,,0,,758,14.78,4.6,4.6
2/16/2025,16:56:25,CNR7512564158,Success,CUST172495,Bike,Malleshwaram,Frazer Town,7.95,7.91,0,,0,,0,,239,18.83,4.3,4
2/14/2025,19:31:36,CNR2605598017,Success,CUST791942,Bike,Richmond Town,Vasanth Nagar,8.21,9.95,0,,0,,0,,753,15.75,4.2,4.3
2/20/2025,17:10:45,CNR6922084445,Success,CUST961214,Mini,Basaveshwaranagar,Hennur,6.41,12.66,0,,0,,0,,274,10.55,4.9,3.5
2/3/2025,22:30:05,CNR2622539173,Success,CUST258231,Auto,Indiranagar,Kaggadasapura,4.55,13.27,0,,0,,0,,474,10.53,4.1,4.2
2/22/2025,22:40:02,CNR1858246982,Cancelled by Customer,CUST532503,Mini,Lavelle Road,Malleshwaram,0,0,1,Change of plans,0,,0,,0,0,0,0
2/6/2025,16:50:34,CNR2648358980,Cancelled by Driver,CUST459494,Prime SUV,Richmond Town,KR Puram,0,0,0,,1,More than permitted people in there,0,,0,0,0,0
2/28/2025,20:11:49,CNR2562947293,Success,CUST143455,Mini,Yelahanka,Kaggadasapura,5.09,3.39,0,,0,,0,,154,9.54,4.2,4.5
2/24/2025,18:02:01,CNR3099294999,Success,CUST130237,eBike,Kadubeesanahalli,Banashankari,7.34,9.29,0,,0,,0,,266,26.44,3.9,4
2/17/2025,7:27:03,CNR6980214693,Success,CUST125990,Prime SUV,Richmond Town,Bommasandra,2.49,3.09,0,,0,,0,,929,23.68,4.7,3.6
2/9/2025,14:10:18,CNR6321947854,Cancelled by Driver,CUST373467,Bike,Bellandur,Electronic City,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/14/2025,19:39:49,CNR1669640748,Success,CUST843631,eBike,Nagawara,Frazer Town,7.22,12.25,0,,0,,0,,475,29.25,4,3.5
2/9/2025,5:20:14,CNR5261393583,Cancelled by Driver,CUST551203,Mini,Vijayanagar,Cunningham Road,0,0,0,,1,The customer was coughing/sick,0,,0,0,0,0
2/25/2025,12:16:35,CNR8672712499,Success,CUST881226,Prime Sedan,HSR Layout,Jayanagar,4.58,5.58,0,,0,,0,,649,19.02,4.4,4.3
2/28/2025,22:17:15,CNR4911481666,Success,CUST553469,Auto,Kammanahalli,Sahakar Nagar,7.67,4.78,0,,0,,0,,1464,10.54,3.6,3.6
2/23/2025,1:24:37,CNR6751129068,Success,CUST156223,eBike,Hoodi,Lavelle Road,8.57,9.31,0,,0,,0,,216,20.45,4.6,3.7
2/2/2025,15:53:33,CNR3993417749,Cancelled by Driver,CUST662650,Prime Sedan,Bannerghatta Road,JP Nagar,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/27/2025,3:16:03,CNR8547006558,Cancelled by Driver,CUST675988,Prime Sedan,Girinagar,Sahakar Nagar,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/2/2025,5:19:49,CNR5753175685,Success,CUST502958,Bike,Bellandur,Majestic,4.73,12.05,0,,0,,0,,240,11.49,3.6,4.5
2/25/2025,0:39:22,CNR6294018485,Cancelled by Driver,CUST563469,Bike,Sarjapur,Electronic City,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/21/2025,12:25:43,CNR1680019203,Cancelled by Driver,CUST869683,Prime SUV,Marathahalli,Banaswadi,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/11/2025,18:52:10,CNR4260840752,Success,CUST635391,Auto,Bannerghatta Road,Kammanahalli,9.87,6.52,0,,0,,0,,409,2.22,3.6,3.7
2/20/2025,21:26:07,CNR3854495229,Success,CUST856456,eBike,Sahakar Nagar,Majestic,9.7,7.25,0,,0,,0,,1137,24.5,3.9,3.7
2/5/2025,15:41:06,CNR7449923330,Success,CUST389690,Auto,Sarjapur,Malleshwaram,2.9,9.2,0,,0,,0,,831,6.91,4,4.4
2/12/2025,1:32:05,CNR5422762325,Success,CUST732232,Auto,MG Road,Banashankari,9.37,14.88,0,,0,,0,,825,9.99,4.9,3.6
2/28/2025,3:26:30,CNR4166317734,Success,CUST231396,eBike,Jayanagar,Lavelle Road,8.83,4.22,0,,0,,0,,399,19.58,4.7,5
2/2/2025,22:36:48,CNR5800351717,Success,CUST525571,Bike,Basaveshwaranagar,Marathahalli,8.87,6.8,0,,0,,0,,895,27.27,4.8,5
2/3/2025,13:30:58,CNR5407723096,Success,CUST136249,Bike,Frazer Town,Cunningham Road,5.74,9.21,0,,0,,0,,642,29.76,3.9,4.6
2/19/2025,17:47:59,CNR2112908337,Success,CUST107348,eBike,Girinagar,MG Road,7.77,6.02,0,,0,,0,,166,3.84,3.6,4
2/1/2025,0:07:49,CNR8918188902,Cancelled by Driver,CUST564563,Bike,Majestic,Girinagar,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/19/2025,21:34:34,CNR6506902082,Success,CUST840397,Prime Plus,RT Nagar,Ulsoor,4.19,5.24,0,,0,,0,,173,20.27,3.6,4.1
2/23/2025,14:26:30,CNR4964633577,Success,CUST272825,Prime Plus,Bellandur,Hosakerehalli,8.04,10.84,0,,0,,0,,171,22.85,4.2,4.8
2/19/2025,1:40:35,CNR4957575183,Success,CUST174748,Bike,Kaggadasapura,Shivajinagar,5.47,6.97,0,,0,,0,,567,20.65,3.7,3.7
2/24/2025,8:28:44,CNR7097667127,Success,CUST296922,Bike,Kammanahalli,JP Nagar,7.55,5.19,0,,0,,0,,580,28.35,4.1,4.7
2/16/2025,8:09:46,CNR1986626977,Success,CUST432820,Auto,Majestic,HSR Layout,6.79,8.62,0,,0,,0,,464,14.64,4,4.6
2/23/2025,16:54:59,CNR9945360873,Success,CUST759932,eBike,Marathahalli,Whitefield,3.42,12.55,0,,0,,0,,269,22.18,4.5,4.4
2/17/2025,22:48:20,CNR4491730317,Cancelled by Customer,CUST921277,Prime Plus,HBR Layout,Indiranagar,0,0,1,Change of plans,0,,0,,0,0,0,0
2/5/2025,7:18:07,CNR1810178719,Success,CUST740484,Mini,Sadashivanagar,Richmond Town,3.13,14.28,0,,0,,0,,459,6.32,4.6,4.4
2/22/2025,22:32:18,CNR3836681183,Success,CUST771300,Prime Plus,Majestic,Richmond Town,5.59,3.19,0,,0,,0,,246,10.62,3.6,4.4
2/18/2025,15:43:07,CNR2293225496,Success,CUST256202,eBike,JP Nagar,Sarjapur,6.21,11.68,0,,0,,0,,191,14.72,4.1,4.2
2/19/2025,16:20:23,CNR9042360571,Success,CUST532214,Bike,Rajajinagar,Jayanagar,9.6,11.54,0,,0,,0,,318,5.67,4.3,3.8
2/22/2025,13:10:12,CNR6421263935,Success,CUST787717,Mini,Kaggadasapura,Hebbal,3.04,14.94,0,,0,,0,,229,16,4,4.3
2/13/2025,8:36:36,CNR7580380601,Cancelled by Driver,CUST739085,Bike,Yelahanka,Jakkur,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/7/2025,8:42:11,CNR7211662700,Success,CUST269045,Prime Sedan,Whitefield,Sahakar Nagar,3.7,9.3,0,,0,,0,,481,6.23,3.8,4.3
2/3/2025,13:35:43,CNR3005793364,Success,CUST815443,Mini,Bommasandra,Bommasandra,9.22,10.44,0,,0,,0,,415,5.34,4.6,4
2/25/2025,8:20:41,CNR5099968827,Success,CUST376227,Prime SUV,Hennur,Hosakerehalli,6.22,11.63,0,,0,,0,,583,6.39,4.1,4.5
2/24/2025,10:22:37,CNR8982285931,Success,CUST938452,Prime SUV,Domlur,JP Nagar,5.28,10.21,0,,0,,0,,118,18.51,3.6,4
2/24/2025,6:48:14,CNR2945213068,Success,CUST692417,Prime Plus,Richmond Town,Hulimavu,5.96,3.5,0,,0,,0,,252,12.72,3.5,4.9
2/25/2025,2:19:09,CNR5993969589,Success,CUST710775,eBike,Rajajinagar,Kengeri,4.5,14.53,0,,0,,0,,232,25.43,3.9,4.4
2/3/2025,6:32:59,CNR7819115485,Success,CUST111093,eBike,Kengeri,KR Puram,9.31,14.3,0,,0,,0,,274,15.93,3.6,3.6
2/24/2025,16:36:04,CNR2252248832,Success,CUST604167,Bike,Whitefield,Kanakapura Road,9.96,13.34,0,,0,,0,,240,27.51,4.7,4.8
2/22/2025,3:11:36,CNR8796264788,Cancelled by Driver,CUST585650,Prime Sedan,Basavanagudi,Indiranagar,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/1/2025,5:35:57,CNR3439962354,Success,CUST650107,eBike,HBR Layout,Rajajinagar,9.51,3.1,0,,0,,0,,118,28.05,3.7,4.9
2/18/2025,2:43:46,CNR7300246626,Success,CUST806303,Auto,Rajajinagar,Sadashivanagar,2.11,10.02,0,,0,,0,,331,6.74,3.7,3.7
2/21/2025,7:00:57,CNR3738621705,Success,CUST291023,Prime Sedan,Sahakar Nagar,Bannerghatta Road,7.76,13.11,0,,0,,0,,510,9.64,4.4,4.7
2/19/2025,6:06:57,CNR3091654696,Cancelled by Driver,CUST399936,Auto,Sadashivanagar,Bannerghatta Road,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/20/2025,14:15:39,CNR8111673034,Success,CUST387833,eBike,Jakkur,HBR Layout,4.26,14.26,0,,0,,0,,554,18.64,4.5,3.8
2/28/2025,21:39:49,CNR1094817269,Success,CUST146221,Prime Plus,Shivajinagar,Kadubeesanahalli,3.21,5.98,0,,0,,0,,162,28.64,4.9,4.1
2/14/2025,11:59:44,CNR3436353518,Success,CUST881064,Bike,Hebbal,Vasanth Nagar,6.74,14.34,0,,0,,0,,240,12.5,4.1,4.5
2/13/2025,4:11:50,CNR7359472872,Success,CUST310203,eBike,Koramangala,Kaggadasapura,6.65,6.73,0,,0,,0,,767,20.13,4.5,4.6
2/8/2025,9:35:49,CNR6367434750,Success,CUST902787,Prime SUV,Bommanahalli,Domlur,4.56,9.1,0,,0,,0,,526,7.92,4.6,3.8
2/27/2025,8:39:48,CNR7355535577,Cancelled by Driver,CUST673346,Prime Plus,Hebbal,Jakkur,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/13/2025,8:10:38,CNR5795084387,Success,CUST888841,Prime Sedan,Girinagar,Domlur,4.12,7.04,0,,0,,0,,629,25.47,4.8,4
2/20/2025,1:10:39,CNR7860525992,Success,CUST525868,Prime Sedan,Yelahanka,Cunningham Road,7.93,4.85,0,,0,,0,,485,19.93,3.6,4.6
2/25/2025,5:15:25,CNR4785014849,Success,CUST228570,eBike,Bellandur,HBR Layout,3.98,14.47,0,,0,,0,,325,19.38,4.3,3.8
2/8/2025,1:57:23,CNR1177966924,Cancelled by Driver,CUST534425,Mini,Jayanagar,Kanakapura Road,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/22/2025,19:58:58,CNR8674553091,Cancelled by Driver,CUST379699,Prime SUV,Marathahalli,Electronic City,0,0,0,,1,More than permitted people in there,0,,0,0,0,0
2/9/2025,20:22:03,CNR1664864489,Cancelled by Driver,CUST692299,eBike,Hosakerehalli,Nagawara,0,0,0,,1,More than permitted people in there,0,,0,0,0,0
2/28/2025,8:04:51,CNR3107427032,Success,CUST371600,eBike,HSR Layout,Hulimavu,5.25,14.13,0,,0,,0,,491,6.99,3.6,5
2/5/2025,14:05:14,CNR5152005567,Success,CUST150418,Prime Sedan,Domlur,Hennur,4.19,9.03,0,,0,,0,,462,27.36,4.3,4.2
2/19/2025,9:38:33,CNR4490916206,Success,CUST206158,Prime Sedan,Bannerghatta Road,Whitefield,2.74,10.18,0,,0,,0,,239,27.67,4.3,3.9
2/28/2025,5:14:34,CNR2749456174,Cancelled by Customer,CUST490658,Bike,Jakkur,Vasanth Nagar,0,0,1,Driver is not moving towards pickup location,0,,0,,0,0,0,0
2/1/2025,17:32:35,CNR8482398123,Success,CUST112671,Prime Sedan,Malleshwaram,Sarjapur,9.87,4.45,0,,0,,0,,210,9.46,3.9,4.3
2/18/2025,23:43:04,CNR9529123223,Cancelled by Driver,CUST827473,Prime SUV,Hoodi,Kengeri,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/25/2025,2:12:46,CNR3105711876,Cancelled by Driver,CUST116214,Bike,Sahakar Nagar,HSR Layout,0,0,0,,1,The customer was coughing/sick,0,,0,0,0,0
2/26/2025,13:39:04,CNR6435999473,Success,CUST703928,Auto,Ulsoor,Majestic,6.08,13.51,0,,0,,0,,754,23.41,4.2,4.7
2/9/2025,20:16:31,CNR8543731805,Incomplete,CUST797659,Prime Plus,Banaswadi,Basaveshwaranagar,0,0,0,,0,,1,Other Issue,0,0,0,0
2/28/2025,1:48:51,CNR7979833413,Success,CUST962450,Auto,Hoodi,Kadubeesanahalli,8.98,7.35,0,,0,,0,,114,2.75,4.6,4.7
2/20/2025,6:12:20,CNR2638113419,Cancelled by Driver,CUST457243,Mini,Bannerghatta Road,Banaswadi,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/7/2025,16:17:27,CNR3248174421,Success,CUST526027,eBike,Kammanahalli,KR Puram,7.07,3.02,0,,0,,0,,494,23.64,4,4.2
2/24/2025,19:50:23,CNR3808790499,Success,CUST942465,Auto,BTM Layout,Malleshwaram,5.93,5.92,0,,0,,0,,104,6.39,4.5,3.7
2/6/2025,3:54:51,CNR7948683595,Success,CUST262290,Prime Plus,Kammanahalli,Marathahalli,9.71,14.67,0,,0,,0,,730,9.49,3.6,4.1
2/10/2025,4:31:28,CNR9501234381,Success,CUST890722,Prime Sedan,Kengeri,Lavelle Road,6.16,6.24,0,,0,,0,,762,25.67,3.5,4.6
2/12/2025,6:09:56,CNR2699723303,Cancelled by Driver,CUST991173,Mini,KR Puram,HBR Layout,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/27/2025,21:01:54,CNR3901167819,Success,CUST767340,Prime Plus,HSR Layout,KR Puram,9.91,14.03,0,,0,,0,,155,10.01,3.9,3.5
2/22/2025,11:40:12,CNR1835340660,Success,CUST107989,Auto,Kammanahalli,Banashankari,10,13.04,0,,0,,0,,398,29.72,4.7,4.3
2/15/2025,17:07:16,CNR3858120918,Success,CUST457695,eBike,Sarjapur,JP Nagar,7.64,11.35,0,,0,,0,,224,10.75,3.8,4.8
2/20/2025,1:39:29,CNR7729618806,Success,CUST885726,eBike,Bommasandra,Ulsoor,9.05,11.78,0,,0,,0,,620,4.58,4.8,4.8
2/5/2025,16:51:11,CNR5446858720,Cancelled by Driver,CUST843716,Prime Sedan,Bommanahalli,Bommanahalli,0,0,0,,1,More than permitted people in there,0,,0,0,0,0
2/3/2025,9:25:09,CNR4057013115,Cancelled by Driver,CUST391100,Prime Plus,Lavelle Road,HBR Layout,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/5/2025,21:15:24,CNR8827964835,Cancelled by Driver,CUST174201,Auto,Lavelle Road,Whitefield,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/18/2025,5:36:53,CNR2160857859,Incomplete,CUST429207,Mini,Nagawara,Domlur,0,0,0,,0,,1,Customer Demand,0,0,0,0
2/8/2025,11:59:29,CNR8498834841,Success,CUST969008,Bike,Sadashivanagar,Sadashivanagar,8.65,6.03,0,,0,,0,,306,25.89,3.7,4.1
2/27/2025,6:07:17,CNR9669966287,Success,CUST107453,Auto,Sadashivanagar,Sadashivanagar,5.48,10.07,0,,0,,0,,699,14.85,3.8,4.5
2/19/2025,12:15:17,CNR9282105031,Cancelled by Driver,CUST144259,Prime SUV,Whitefield,Hoodi,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/19/2025,11:06:15,CNR4360512349,Success,CUST995460,Bike,Kaggadasapura,HBR Layout,8.96,14.97,0,,0,,0,,314,12.74,4,4.7
2/4/2025,3:44:15,CNR8448450717,Success,CUST820229,eBike,Banashankari,JP Nagar,4.68,7.39,0,,0,,0,,682,12.55,3.6,4.1
2/25/2025,16:53:10,CNR8696401360,Success,CUST319503,Bike,Bellandur,Hoodi,4.41,4.5,0,,0,,0,,499,3.76,4.8,4.5
2/12/2025,14:56:57,CNR8701817189,Success,CUST515078,Prime Plus,RT Nagar,Electronic City,8.13,3.72,0,,0,,0,,487,14.92,3.6,4.8
2/24/2025,18:38:01,CNR6376791436,Success,CUST237748,Mini,Banaswadi,Sarjapur,2.73,3.17,0,,0,,0,,350,18.66,3.6,4.8
2/24/2025,21:53:59,CNR9764943367,Success,CUST746999,Prime Plus,Cunningham Road,Indiranagar,2.85,4.76,0,,0,,0,,451,24.71,4.4,4
2/1/2025,16:36:38,CNR4221211478,Success,CUST530275,Mini,Hennur,Indiranagar,7.99,14.25,0,,0,,0,,303,13.3,4.3,4.1
2/18/2025,6:54:36,CNR8054179006,Cancelled by Driver,CUST615192,Prime Plus,MG Road,Bommanahalli,0,0,0,,1,Personal & Car related issues,0,,0,0,0,0
2/24/2025,15:55:17,CNR4105187684,Success,CUST528064,Prime Plus,Basavanagudi,Koramangala,9.04,13.69,0,,0,,0,,448,3.76,3.8,4.8
2/15/2025,20:25:12,CNR4787285000,Success,CUST871763,Bike,Kaggadasapura,Hoodi,7.43,12.32,0,,0,,0,,846,28.59,4.1,4.5
2/27/2025,7:37:21,CNR1133090546,Success,CUST280979,Prime SUV,Kaggadasapura,Jayanagar,5.74,7.25,0,,0,,0,,672,15.71,4.1,4.1
2/28/2025,10:14:37,CNR8604927219,Success,CUST562878,Mini,Electronic City,Hennur,4.47,10.59,0,,0,,0,,688,13.92,3.7,4.4
2/20/2025,13:36:27,CNR2836887609,Cancelled by Driver,CUST850979,Prime Sedan,Bannerghatta Road,Indiranagar,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/4/2025,16:58:56,CNR3042841738,Cancelled by Driver,CUST975206,Bike,Hulimavu,Indiranagar,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/5/2025,2:42:09,CNR2173944904,Success,CUST285582,Prime Sedan,Basaveshwaranagar,Vasanth Nagar,6.51,6.4,0,,0,,0,,618,14.87,4.2,4.3
2/5/2025,23:30:35,CNR4040030264,Success,CUST941467,Auto,Cunningham Road,Malleshwaram,9.04,5.33,0,,0,,0,,650,9.79,3.7,3.8
2/17/2025,22:58:39,CNR6325129210,Success,CUST318580,Prime Plus,Rajajinagar,Basavanagudi,8.76,7.73,0,,0,,0,,241,17.15,5,4.8
2/1/2025,8:10:48,CNR7064913753,Cancelled by Driver,CUST226014,Auto,Vijayanagar,Sarjapur,0,0,0,,1,The customer was coughing/sick,0,,0,0,0,0
2/5/2025,8:16:07,CNR2069030526,Success,CUST968509,Mini,Bellandur,Marathahalli,7.74,14.09,0,,0,,0,,887,8.77,4.7,4.5
2/3/2025,5:44:00,CNR6708489487,Cancelled by Driver,CUST564285,Bike,Majestic,BTM Layout,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/8/2025,10:39:44,CNR4500544964,Cancelled by Driver,CUST528750,Auto,MG Road,Vijayanagar,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/16/2025,11:52:22,CNR6168754640,Cancelled by Driver,CUST457369,Auto,Sahakar Nagar,Kaggadasapura,0,0,0,,1,More than permitted people in there,0,,0,0,0,0
2/8/2025,6:49:46,CNR8498775996,Success,CUST809004,Mini,Jayanagar,Kengeri,6.54,9.94,0,,0,,0,,705,4.29,3.6,4
2/8/2025,3:31:15,CNR2316881302,Cancelled by Driver,CUST183745,Prime SUV,Nagawara,Hulimavu,0,0,0,,1,Customer related issue,0,,0,0,0,0
2/7/2025,17:09:04,CNR1252439600,Success,CUST891130,Prime Sedan,Sahakar Nagar,Kengeri,2.03,6.91,0,,0,,0,,337,18.26,4.7,3.6
2/9/2025,12:51:22,CNR1521352027,Success,CUST522491,Mini,HBR Layout,Indiranagar,6.62,4.16,0,,0,,0,,855,25.96,4,3.6
2/8/2025,4:57:06,CNR2602790915,Success,CUST564768,Mini,Bommasandra,Banaswadi,8.73,7.07,0,,0,,0,,451,4.41,3.8,4.6
2/21/2025,22:55:53,CNR5302416015,Success,CUST512674,Bike,Sadashivanagar,Indiranagar,7.95,9.96,0,,0,,0,,2697,24.28,4.6,4.6
2/12/2025,15:08:18,CNR2671636573,Cancelled by Driver,CUST417031,Mini,Whitefield,Whitefield,0,0,0,,1,Customer related issue,0,,0,0,0,0
